ID,Name,Rating,Position,Alt-Pos1,Alt-Pos2,Alt-Pos3,Nation,Club,Card Type,ST,RW,LW,CF,CAM,CM,RM,LM,CDM,CB,LB,LWB,RB,RWB
9825,Felipe Espinoza,66,LB,LWB,LM,,Chile,Club Magallanes,sudamericana,59,62,62,60,61,61,63,63,61,60,64,64,64,64
9826,Juan Espitia,66,GK,,,,Colombia,Santa Fe,sudamericana,,,,,,,,,,,,,,
9827,Santiago Etchebarne,66,CB,,,,Uruguay,Danubio,sudamericana,43,41,41,42,44,50,45,45,62,66,59,56,59,56
9828,Kion Etete,66,ST,CF,,,England,Cardiff City,silver non-rare,66,60,60,62,59,54,58,58,47,47,44,46,44,46
9829,Neil Etheridge,66,GK,,,,Philippines,Birmingham City,silver non-rare,,,,,,,,,,,,,,
9830,Corry Evans,66,CDM,CM,,,Northern Ireland,Sunderland,silver non-rare,56,57,57,58,60,63,58,58,65,64,62,62,62,62
9831,Erik Exposito,66,ST,CF,,,Spain,Slask Wroclaw,silver non-rare,66,63,63,64,63,59,63,63,47,43,47,49,47,49
9832,Brooklyn Ezeh,66,LWB,LB,,,Germany,Hannover 96,silver non-rare,54,60,60,57,58,59,62,62,61,61,64,64,64,64
9833,Rui F,66,CM,,,,Portugal,Jagiellonia,silver non-rare,64,63,63,64,64,66,64,64,66,65,64,65,64,65
9834,Ivo Pinto,66,RB,RWB,CB,LB,Portugal,Fortuna Sittard,silver non-rare,57,60,60,59,59,60,62,62,63,64,64,65,64,65
9835,Konrad Faber,66,RB,RWB,RM,,Germany,Jahn Regensburg,silver rare,62,65,65,63,64,62,66,66,61,60,64,65,64,65
9836,Andrej Fabry,66,CAM,RM,,,Slovakia,UTA Arad,silver non-rare,62,65,65,65,66,63,65,65,53,47,52,55,52,55
9837,Cain Fara,66,RB,RWB,CB,,Argentina,CS Emelec,sudamericana,52,54,54,52,53,55,56,56,62,65,64,63,64,63
9838,Paolo Farago,66,CM,RWB,RB,,Italy,Como,silver non-rare,61,64,64,64,65,66,65,65,66,63,63,64,63,64
9839,Luis Farina,66,LM,CAM,LW,,Argentina,Guarani,sudamericana,64,67,67,66,66,61,65,65,54,51,55,56,55,56
9840,Jacopo Fazzini,66,CM,CAM,,,Italy,Empoli,silver non-rare,62,66,66,65,65,66,68,68,66,63,67,68,67,68
9841,Adrian Fein,66,CDM,,,,Germany,Excelsior,silver non-rare,61,61,61,62,64,66,62,62,65,64,62,62,62,62
9842,Mads Fenger,66,CB,,,,Denmark,Hammarby IF,silver non-rare,53,49,49,51,52,57,52,52,64,66,61,60,61,60
9843,Arianit Ferati,66,CM,CAM,,,Kosovo,Fortuna Sittard,silver non-rare,60,66,66,64,66,66,67,67,63,57,61,63,61,63
9844,Nathan Ferguson,66,LB,RB,LWB,,England,Crystal Palace,silver non-rare,51,55,55,53,54,57,56,56,64,67,64,64,64,64
9845,Damian Fernandez,66,CB,CDM,,,Argentina,Velez Sarsfield,silver rare,49,50,50,50,52,55,53,53,64,66,63,61,63,61
9846,Daniel Fernandez Fernandez,66,RB,RWB,RM,,Spain,R. Racing Club,silver non-rare,51,56,56,54,54,56,58,58,61,63,64,64,64,64
9847,Andres Ferrari,66,ST,CF,,,Uruguay,Villarreal CF B,silver non-rare,66,63,63,65,64,58,62,62,46,42,46,47,46,47
9848,Gabriele Ferrarini,66,RB,RWB,RM,,Italy,Feralpisalo,silver non-rare,55,61,61,59,60,60,62,62,62,62,64,64,64,64
9849,Ioannis Fetfatzidis,66,CF,RW,ST,,Greece,Apoel FC,silver non-rare,59,68,68,66,68,63,67,67,50,39,48,52,48,52
9850,Riccardo Fiamozzi,66,RB,RWB,,,Italy,Reggiana,silver non-rare,56,60,60,58,59,60,62,62,62,61,64,65,64,65
9851,Richard Figueroa,66,RM,LM,RW,,Venezuela,Puerto Cabello,sudamericana,64,66,66,65,64,58,65,65,44,38,45,48,45,48
9852,Ioan Filip,66,CDM,CB,CM,,Romania,FC Univ. Cluj,silver non-rare,52,52,52,53,56,61,55,55,65,64,60,60,60,60
9853,Kian Fitz-Jim,66,CM,CDM,,,Holland,Ajax,silver non-rare,60,66,66,66,68,66,67,67,63,58,62,63,62,63
9854,Florian Flecker,66,RM,RB,RW,,Austria,LASK,silver non-rare,61,66,66,63,63,60,65,65,60,58,63,64,63,64
9855,Felipe Flores,66,ST,CF,LW,,Chile,Club Magallanes,sudamericana,66,66,66,66,64,58,66,66,46,41,46,49,46,49
9856,Mamadou Fofana,66,CM,CDM,,,France,Amiens SC,silver rare,63,66,66,65,66,66,68,68,65,64,66,67,66,67
9857,Boubacar Fofana,66,LM,ST,LW,,France,Servette FC,silver non-rare,64,67,67,66,65,56,65,65,46,42,49,51,49,51
9858,Ben Folami,66,LM,RM,ST,LW,Australia,Melb. Victory,silver non-rare,63,65,65,64,63,57,65,65,45,40,46,49,46,49
9859,Chris Forino-Joseph,66,CB,,,,England,Wycombe,silver non-rare,42,42,42,41,42,45,44,44,58,66,59,56,59,56
9860,Alan Forrest,66,LM,RM,LW,,Scotland,Hearts,silver non-rare,62,66,66,64,64,60,65,65,53,50,57,59,57,59
9861,Craig Forsyth,66,CB,LB,,,Scotland,Derby County,silver non-rare,61,60,60,60,60,63,61,61,66,66,65,65,65,65
9862,Angel Fortuno Vinas,66,GK,,,,Spain,RCD Espanyol,silver non-rare,,,,,,,,,,,,,,
9863,Daam Foulon,66,LM,RB,LB,LW,Belgium,KV Mechelen,silver non-rare,57,63,63,61,62,63,65,65,64,62,65,66,65,66
9864,Emma Francart,66,GK,,,,France,FC Fleury 91,silver non-rare,,,,,,,,,,,,,,
9865,Abu Francis,66,CM,,,,Ghana,Cercle Brugge,silver non-rare,67,67,67,68,68,66,66,66,66,66,65,65,65,65
9866,Juan Jose Franco,66,RB,RWB,CM,,Paraguay,Instituto,silver non-rare,58,62,62,61,61,61,63,63,62,61,64,64,64,64
9867,Francois,66,RWB,RB,RM,,Belgium,R. Union St.,silver non-rare,61,63,63,62,62,62,63,63,64,63,63,64,63,64
9868,Liam Fraser,66,CDM,CB,CM,,Canada,FC Dallas,silver non-rare,51,55,55,54,57,61,58,58,65,65,61,61,61,61
9869,Fridjonsson,66,ST,CF,,,Iceland,Holstein Kiel,silver non-rare,66,58,58,61,58,53,56,56,46,48,44,45,44,45
9870,Dominik Frieser,66,RM,RW,,,Austria,TSV Hartberg,silver non-rare,64,65,65,64,64,62,65,65,56,52,56,58,56,58
9871,Nils Froling,66,LM,LW,,,Sweden,Hansa Rostock,silver rare,66,66,66,66,65,60,65,65,53,50,52,55,52,55
9872,Jeando Fuchs,66,CM,CDM,,,Cameroon,Peterborough,silver rare,62,64,64,64,65,66,66,66,69,67,68,68,68,68
9873,Joel Chima Fujita,66,CDM,,,,Japan,STVV,silver non-rare,60,61,61,61,62,63,61,61,65,63,63,62,63,62
9874,Andrea Fulignati,66,GK,,,,Italy,Catanzaro,silver non-rare,,,,,,,,,,,,,,
9875,Jurien Gaari,66,CB,RB,,,Curacao,RKC Waalwijk,silver rare,55,57,57,56,56,57,59,59,62,66,65,64,65,64
9876,Adrian Gabbarini,66,GK,,,,Argentina,LDU Quito,sudamericana,,,,,,,,,,,,,,
9877,Raymon Gaddis,66,RB,RWB,RM,,United States,FC Cincinnati,silver non-rare,49,55,55,53,54,56,57,57,62,64,64,63,64,63
9878,Tomas Galvan,66,CAM,CM,,,Argentina,Colon,silver rare,61,67,67,65,66,60,66,66,50,42,50,53,50,53
9879,Valerica Gaman,66,CB,,,,Romania,FC Hermannstadt,silver non-rare,59,55,55,57,57,59,56,56,64,66,62,60,62,60
9880,Jens Martin Gammelby,66,RWB,RB,,,Denmark,HamKam Fotball,silver rare,62,62,62,62,61,61,63,63,62,64,63,64,63,64
9881,Silvere Ganvoula,66,ST,CF,,,Congo,BSC Young Boys,silver non-rare,66,60,60,63,61,54,58,58,43,44,42,44,42,44
9882,Borja Garces Moreno,66,ST,CF,,,Spain,Atletico de Madrid,silver non-rare,66,63,63,65,63,56,60,60,45,43,45,46,45,46
9883,Damian Garcia,66,CM,CDM,,,Uruguay,Penarol,sudamericana,63,63,63,63,64,66,63,63,66,64,64,65,64,65
9884,Pablo Garcia Carrasco,66,LB,LWB,LM,,Spain,R. Sporting,silver non-rare,53,58,58,55,56,57,60,60,62,62,64,64,64,64
9885,Joan Garcia Pons,66,GK,,,,Spain,RCD Espanyol,silver non-rare,,,,,,,,,,,,,,
9886,Mario Gargiulo,66,CM,CAM,,,Italy,Modena,silver non-rare,62,62,62,63,64,66,64,64,66,65,64,65,64,65
9887,Paul Gartler,66,GK,,,,Austria,SK Rapid Wien,silver non-rare,,,,,,,,,,,,,,
9888,Lamine Gassama,66,RB,RWB,,,Senegal,Stade,silver non-rare,54,59,59,57,58,59,61,61,63,64,64,65,64,65
9889,Marcel Gaus,66,LWB,LB,,,Germany,Saarbrucken,silver rare,62,63,63,62,62,62,64,64,63,63,64,64,64,64
9890,Felix Gebhardt,66,GK,,,,Germany,Jahn Regensburg,silver non-rare,,,,,,,,,,,,,,
9891,Turgay Gemicibasi,66,CDM,CM,,,Turkey,Austria Klagenfurt,silver non-rare,61,61,61,62,62,63,61,61,65,65,63,63,63,63
9892,Fabio Gerli,66,CM,CDM,,,Italy,Modena,silver non-rare,57,61,61,61,64,66,63,63,65,60,64,65,64,65
9893,Lamine Ghezali,66,RW,RM,ST,LW,France,FC Dinamo 1948,silver non-rare,62,66,66,65,65,58,65,65,47,41,49,52,49,52
9894,Ivan Gil Calero,66,CM,RM,CAM,,Spain,FC Andorra,silver non-rare,63,65,65,66,67,66,64,64,59,52,56,57,56,57
9895,Nick Gillekens,66,GK,,,,Belgium,KVC Westerlo,silver non-rare,,,,,,,,,,,,,,
9896,Mark Gillespie,66,GK,,,,England,Newcastle Utd,silver non-rare,,,,,,,,,,,,,,
9897,Dylan Gissi,66,CB,,,,Switzerland,Defensa,sudamericana,54,52,52,53,54,59,54,54,64,66,61,61,61,61
9898,Eddy Gnahore,66,CDM,CM,,,France,Ascoli,silver non-rare,65,64,64,64,65,65,64,64,65,65,62,63,62,63
9899,Giorgi Gocholeishvili,66,RB,RWB,RM,,Georgia,Shakhtar Donetsk,silver rare,48,55,55,51,53,54,57,57,58,58,64,63,64,63
9900,Diego Alexander Gomez,66,CM,RM,LM,,Paraguay,Inter Miami CF,silver non-rare,63,66,66,66,67,66,66,66,61,57,59,60,59,60
9901,Donatien Gomis,66,CB,,,,Senegal,En Avant Guingamp,silver non-rare,44,41,41,41,42,48,44,44,60,66,59,57,59,57
9902,Iron Gomis,66,CM,LWB,RW,,France,Kasimpasa,silver non-rare,62,65,65,64,66,66,66,66,64,60,61,62,61,62
9903,Marcelo Gonzalez,66,RM,RW,,,Paraguay,Atletico Tucuman,silver non-rare,64,65,65,64,64,57,65,65,46,43,47,50,47,50
9904,Peter Gonzalez Carmona,66,RW,LB,RM,LW,Spain,Real Madrid,silver non-rare,60,66,66,64,63,58,64,64,48,41,52,54,52,54
9905,Urko Gonzalez,66,CB,CDM,,,Spain,Real Sociedad,silver non-rare,53,51,51,53,56,61,53,53,65,66,60,58,60,58
9906,Lynden Gooch,66,RB,RWB,RM,,United States,Sunderland,silver rare,62,64,64,62,63,61,64,64,62,63,64,64,64,64
9907,Liam Gordon,66,CB,,,,Scotland,St. Johnstone,silver non-rare,45,42,42,43,43,49,45,45,60,66,59,57,59,57
9908,Jan Gorenc,66,CB,,,,Slovenia,KAS Eupen,silver non-rare,45,43,43,45,47,53,47,47,63,66,59,57,59,57
9909,Felix Gotze,66,CM,CB,CAM,,Germany,Rot,silver non-rare,61,62,62,62,64,66,63,63,67,66,64,64,64,64
9910,Pablo Gozalbez Gilabert,66,CAM,CM,,,Spain,Valencia CF,silver non-rare,64,65,65,66,66,63,63,63,56,52,52,54,52,54
9911,Jens Grahl,66,GK,,,,Germany,Frankfurt,silver non-rare,,,,,,,,,,,,,,
9912,Rhyan Grant,66,RB,RWB,,,Australia,Sydney FC,silver rare,61,62,62,61,61,62,63,63,64,64,64,65,64,65
9913,Andre Green,66,RW,RM,ST,LW,England,Rotherham Utd,silver non-rare,64,66,66,65,65,61,67,67,50,45,52,55,52,55
9914,Ruan Gregorio Teixeira,66,RB,RWB,RM,,Brazil,D.C. United,silver rare,54,62,62,59,61,60,65,65,60,59,64,64,64,64
9915,Adriano Grimaldi,66,ST,CF,,,Germany,SC Paderborn 07,silver non-rare,66,59,59,62,61,56,57,57,49,49,44,46,44,46
9916,Daniel Grimshaw,66,GK,,,,England,Blackpool,silver non-rare,,,,,,,,,,,,,,
9917,Simone Grippo,66,CB,,,,Switzerland,Lausanne,silver non-rare,60,54,54,57,57,60,55,55,64,66,58,57,58,57
9918,Darijo Grujcic,66,CB,,,,Austria,SC Austria,silver non-rare,43,42,42,42,44,48,45,45,60,66,59,56,59,56
9919,Adrian Gryszkiewicz,66,CB,,,,Poland,Rakow,silver non-rare,51,55,55,52,54,58,58,58,64,66,65,65,65,65
9920,Juan Cruz Guasone,66,CB,,,,Argentina,Estudiantes,sudamericana,43,39,39,40,39,44,42,42,57,66,59,56,59,56
9921,Raudy Guerrero,66,RM,RW,,,Venezuela,Puerto Cabello,sudamericana,60,65,65,64,64,61,65,65,53,47,56,57,56,57
9922,Nesta Guinness-Walker,66,LB,LWB,,,England,Reading,silver rare,55,62,62,59,60,60,64,64,61,60,64,64,64,64
9923,Muhammed Gumuskaya,66,LM,RM,CF,LW,Turkey,KVC Westerlo,silver non-rare,61,65,65,64,65,63,65,65,59,54,60,62,60,62
9924,Jostein Gundersen,66,CB,,,,Norway,Tromso IL,silver non-rare,53,51,51,52,53,57,54,54,64,66,61,60,61,60
9925,Julian Gunther-Schmidt,66,CAM,ST,,,Germany,Saarbrucken,silver non-rare,66,66,66,66,66,62,66,66,54,51,53,55,53,55
9926,Ahmet Gurleyen,66,CB,,,,Germany,1. FC Nurnberg,silver rare,47,42,42,43,43,49,45,45,60,66,57,55,57,55
9927,Carl Gustafsson,66,CM,CDM,,,Sweden,Kalmar FF,silver non-rare,58,61,61,62,64,66,63,63,65,59,61,63,61,63
9928,Filipe Nascimento,66,CM,,,,Portugal,Gornik Zabrze,silver non-rare,62,67,67,65,67,66,67,67,61,56,61,63,61,63
9929,Jon Guthrie,66,CB,,,,England,Northampton,silver rare,49,47,47,48,49,54,51,51,62,66,61,60,61,60
9930,Silvio Gutierrez,66,LB,LWB,,,Ecuador,Dep. Cuenca,sudamericana,58,61,61,59,60,61,62,62,63,63,64,64,64,64
9931,Daniel Gutierrez,66,CB,LB,,,Chile,Colo,libertadores_b,45,47,47,46,47,52,51,51,62,66,63,61,63,61
9932,Brad Guzan,66,GK,,,,United States,Atlanta United,silver non-rare,,,,,,,,,,,,,,
9933,Maxwell Gyamfi,66,CB,,,,Germany,VfL Osnabruck,silver rare,53,55,55,54,54,56,57,57,62,66,65,63,65,63
9934,Giovanni Haag,66,CDM,CB,CM,,France,Rodez AF,silver non-rare,52,57,57,56,59,61,60,60,65,64,64,64,64,64
9935,Maren Haile-Selassie,66,RM,LM,CF,RW,Switzerland,Chicago Fire FC,silver non-rare,64,66,66,64,64,59,65,65,53,49,54,56,54,56
9936,Besar Halimi,66,CAM,CM,,,Kosovo,Hallescher FC,silver non-rare,60,66,66,65,66,65,65,65,61,53,58,60,58,60
9937,Lewis Hall,66,LB,LWB,,,England,Newcastle Utd,silver non-rare,60,64,64,63,65,65,65,65,65,62,64,64,64,64
9938,George Hall,66,CAM,CM,,,England,Birmingham City,silver rare,64,67,67,66,66,65,67,67,65,64,66,66,66,66
9939,Andy Halliday,66,LB,LWB,CM,,Scotland,Hearts,silver non-rare,59,62,62,61,63,64,63,63,66,64,64,65,64,65
9940,Niko Hamalainen,66,LB,LWB,,,Finland,HJK Helsinki,silver non-rare,57,61,61,60,60,60,62,62,61,61,64,64,64,64
9941,Ben Hamer,66,GK,,,,England,Watford,silver non-rare,,,,,,,,,,,,,,
9942,CJ Hamilton,66,LM,RM,RW,LW,Republic of Ireland,Blackpool,silver rare,62,65,65,64,63,60,65,65,58,58,63,63,63,63
9943,Sergiu Hanca,66,RW,RM,LW,,Romania,FC Petrolul,silver non-rare,65,66,66,65,65,63,66,66,60,59,61,62,61,62
9944,Simon Handle,66,LM,RM,LW,,Germany,Viktoria Koln,silver non-rare,61,66,66,64,64,60,65,65,59,57,63,64,63,64
9945,Mads Hansen,66,RW,RM,ST,,Denmark,FC Nordsjaelland,silver rare,66,66,66,66,64,59,64,64,51,48,52,54,52,54
9946,Daniel Hanslik,66,LM,CAM,ST,LW,Germany,Kaiserslautern,silver non-rare,66,65,65,65,64,60,65,65,47,42,47,50,47,50
9947,Ryan Hardie,66,ST,CF,,,Scotland,Plymouth Argyle,silver rare,66,63,63,64,61,54,62,62,41,38,44,46,44,46
9948,Marcus Harness,66,LM,RM,LW,,England,Ipswich,silver non-rare,62,66,66,65,65,59,65,65,50,45,53,55,53,55
9949,Nathan Harriel,66,RB,RWB,,,United States,Philadelphia,silver non-rare,49,53,53,49,50,53,56,56,61,65,64,64,64,64
9950,Mark Harris,66,ST,CF,LW,,Wales,Oxford United,silver rare,66,67,67,67,66,61,67,67,53,51,55,56,55,56
9951,Ellis Harrison,66,ST,CF,,,Wales,Port Vale,silver rare,66,64,64,64,62,57,63,63,53,54,54,55,54,55
9952,Haissem Hassan,66,RM,RW,,,France,R. Sporting,silver non-rare,61,66,66,64,64,57,65,65,44,38,46,49,46,49
9953,Tom Hateley,66,CDM,CM,,,England,Piast Gliwice,silver non-rare,59,60,60,60,61,63,61,61,65,65,63,63,63,63
9954,Omar Hawsawi,66,CB,,,,Saudi Arabia,Al Ittihad,silver non-rare,45,42,42,43,45,49,44,44,59,66,56,54,56,54
9955,Henrik Heggheim,66,CB,,,,Norway,Brondby IF,silver rare,51,51,51,52,53,57,55,55,64,66,64,62,64,62
9956,Jurgen Heil,66,CM,RB,CDM,,Austria,TSV Hartberg,silver non-rare,63,64,64,64,65,66,65,65,67,65,66,67,66,67
9957,Juan Jose Heinze,66,RM,LM,RW,,Argentina,Gral. Caballero,sudamericana,57,64,64,62,64,61,65,65,54,48,53,56,53,56
9958,Ramon Hendriks,66,CB,LB,,,Holland,Feyenoord,silver non-rare,50,52,52,51,53,56,54,54,63,66,63,61,63,61
9959,David Henen,66,RM,LM,RW,,Togo,KV Kortrijk,silver non-rare,66,66,66,65,63,58,65,65,46,40,46,49,46,49
9960,Gustav Henriksson,66,CB,,,,Sweden,IF Elfsborg,silver non-rare,50,50,50,49,50,54,52,52,62,66,62,60,62,60
9961,Oscar Hernandez,66,CDM,CB,LB,,Venezuela,Aguilas Doradas,sudamericana,58,60,60,61,63,64,62,62,65,64,62,62,62,62
9962,Ibrahim Hesar,66,LM,CAM,LW,,Argentina,Belgrano,silver non-rare,61,65,65,65,65,61,65,65,51,46,50,53,50,53
9963,Perparim Hetemaj,66,CM,,,,Finland,HJK Helsinki,silver non-rare,63,65,65,65,66,66,65,65,67,66,66,66,66,66
9964,James Hill,66,CB,,,,England,AFC Bournemouth,silver non-rare,47,47,47,47,49,53,50,50,62,66,61,59,61,59
9965,Lukas Hinterseer,66,ST,CF,,,Austria,Hansa Rostock,silver non-rare,66,62,62,64,64,62,61,61,54,51,48,51,48,51
9966,Leo Hjelde,66,LB,CB,LWB,,Norway,Leeds United,silver non-rare,52,56,56,54,56,57,59,59,63,66,64,63,64,63
9967,Dominik Hladun,66,GK,,,,Poland,Legia Warszawa,silver non-rare,,,,,,,,,,,,,,
9968,Noah Jean Holm,66,ST,CF,,,Norway,Rosenborg BK,silver non-rare,66,62,62,63,61,55,61,61,45,44,44,46,44,46
9969,Frederik Holst,66,CM,,,,Denmark,UTA Arad,silver rare,62,66,66,64,65,66,67,67,66,63,67,68,67,68
9970,Jason Holt,66,CDM,CM,,,Scotland,Livingston,silver non-rare,60,64,64,63,64,65,64,64,65,59,65,65,65,65
9971,Siebe Horemans,66,RB,RWB,,,Belgium,Excelsior,silver non-rare,47,53,53,51,54,57,57,57,64,65,64,63,64,63
9972,Jizz Hornkamp,66,ST,CF,,,Holland,Heracles Almelo,silver non-rare,66,61,61,63,60,59,61,61,60,61,61,61,61,61
9973,Jordan Houghton,66,CDM,CM,,,England,Plymouth Argyle,silver non-rare,57,60,60,59,61,63,62,62,65,64,63,64,63,64
9974,Jeroen Houwen,66,GK,,,,Holland,RKC Waalwijk,silver non-rare,,,,,,,,,,,,,,
9975,Sam Hughes,66,CB,,,,England,Burton Albion,silver non-rare,53,48,48,50,50,54,51,51,61,66,59,58,59,58
9976,Daan Huisman,66,CM,CAM,,,Holland,Vitesse,silver non-rare,64,63,63,65,65,66,64,64,63,60,60,61,60,61
9977,Elze Huls,66,CB,,,,Holland,SGS Essen,silver non-rare,53,51,51,52,54,57,52,52,64,66,62,61,62,61
9978,In Jae Hwang,66,GK,,,,Korea Republic,Pohang Steelers,silver non-rare,,,,,,,,,,,,,,
9979,Paul Iacob,66,CB,,,,Romania,FC Rapid 1923,silver non-rare,57,58,58,58,60,63,60,60,66,66,64,64,64,64
9980,Cesar Ibanez,66,LB,LWB,,,Argentina,Huracan,sudamericana,52,59,59,56,56,57,61,61,61,62,64,64,64,64
9981,Matias Ibanez,66,GK,,,,Argentina,Colon,silver non-rare,,,,,,,,,,,,,,
9982,Wilson Ibarrola,66,LB,LWB,,,Paraguay,Atletico Tucuman,silver non-rare,49,56,56,52,53,54,58,58,58,60,64,63,64,63
9983,Luka Ilic,66,CAM,CM,,,Serbia,ESTAC Troyes,silver non-rare,60,66,66,64,66,63,67,67,55,49,54,56,54,56
9984,Tomoki Imai,66,CB,RB,,,Japan,Western United,silver non-rare,47,50,50,48,49,52,53,53,61,66,63,62,63,62
9985,Pablo Iniguez,66,CB,CM,,,Spain,Villarreal CF B,silver non-rare,52,53,53,53,55,59,54,54,65,66,61,60,61,60
9986,Manuel Insaurralde,66,CM,RB,CDM,,Argentina,San Lorenzo,sudamericana,62,65,65,65,66,66,66,66,65,61,63,64,63,64
9987,Nikita Iosifov,66,RM,RW,ST,,Russia,CD Mirandes,silver non-rare,63,65,65,65,65,60,65,65,46,37,46,49,46,49
9988,Alessio Iovine,66,RM,RB,CM,RW,Italy,Como,silver non-rare,58,64,64,62,64,64,65,65,61,56,61,63,61,63
9989,Harry Isted,66,GK,,,,England,Charlton Ath,silver non-rare,,,,,,,,,,,,,,
9990,Alejandro Iturbe Encabo,66,GK,,,,Spain,Atletico de Madrid,silver non-rare,,,,,,,,,,,,,,
9991,Juan Manuel Izquierdo,66,CB,,,,Uruguay,Liverpool,libertadores_b,45,47,47,45,46,50,49,49,60,66,62,59,62,59
9992,Valentin Jacob,66,CAM,CM,LM,,France,AC Ajaccio,silver non-rare,60,65,65,64,66,63,66,66,54,44,54,57,54,57
9993,Sebastian Jacob,66,ST,CAM,CF,,Germany,Saarbrucken,silver non-rare,66,64,64,66,65,59,63,63,47,43,45,48,45,48
9994,Joe Jacobson,66,CB,LB,,,Wales,Wycombe,silver non-rare,60,60,60,60,60,63,62,62,66,66,64,65,64,65
9995,Marin Jakolis,66,ST,LM,CF,,Croatia,Melbourne City,silver non-rare,66,66,66,66,65,61,65,65,55,55,58,59,58,59
9996,Rafal Janicki,66,CB,,,,Poland,Gornik Zabrze,silver non-rare,47,45,45,46,47,53,48,48,62,66,59,58,59,58
9997,Isak Jansson,66,ST,LM,CF,,Sweden,FC Cartagena,silver non-rare,66,66,66,67,66,62,66,66,54,51,55,57,55,57
9998,Erik Janza,66,LB,LWB,LM,,Slovenia,Gornik Zabrze,silver non-rare,56,60,60,59,61,63,62,62,64,62,64,65,64,65
9999,Mathilde Janzen,66,CM,,,,Germany,TSG Hoffenheim,silver non-rare,61,63,63,65,66,66,63,63,61,55,57,58,57,58
10000,Maudo Lamine Jarjue,66,CB,,,,Gambia,IF Elfsborg,silver non-rare,49,49,49,48,49,52,51,51,61,66,60,59,60,59
10001,Pawel Jaroszynski,66,LWB,CB,LB,LM,Poland,Cracovia,silver non-rare,56,58,58,57,58,61,60,60,65,65,64,64,64,64
10002,Sylvester Jasper,66,RM,LM,RW,LW,Bulgaria,Portimonense SC,silver non-rare,60,66,66,64,65,60,65,65,50,44,51,54,51,54
10003,Daniel Jebbison,66,ST,CF,,,England,Sheffield Utd,silver rare,66,62,62,63,61,55,61,61,46,45,47,49,47,49
10004,James Jeggo,66,CDM,CM,,,Australia,Hibernian,silver non-rare,59,61,61,61,62,63,62,62,65,62,64,64,64,64
10005,Victor Jensen,66,CM,CDM,CAM,,Denmark,FC Utrecht,silver non-rare,62,66,66,66,67,66,67,67,63,58,62,63,62,63
10006,Ruben Yttergard Jenssen,66,CM,CDM,,,Norway,Tromso IL,silver non-rare,61,63,63,62,63,66,64,64,66,63,64,65,64,65
10007,Ulrik Yttergard Jenssen,66,CB,,,,Norway,Rosenborg BK,silver non-rare,60,58,58,59,59,63,60,60,66,66,63,63,63,63
10008,Jae Hee Jeong,66,RM,RW,,,Korea Republic,Pohang Steelers,silver rare,62,65,65,63,62,59,65,65,55,52,59,60,59,60
10009,Ignacio Jeraldino,66,ST,CF,,,Chile,R. Sporting,silver non-rare,66,60,60,63,59,51,58,58,41,41,42,44,42,44
10010,Zhipeng Jiang,66,LB,LWB,LM,,China PR,Wuhan 3 Towns,silver non-rare,61,64,64,64,64,64,65,65,63,61,64,65,64,65
10011,Daniel Jimenez Lopez,66,GK,,,,Spain,CD Leganes,silver non-rare,,,,,,,,,,,,,,
10012,Oscar Johansson,66,RM,CM,RW,,Sweden,IFK Varnamo,silver non-rare,59,64,64,63,63,62,65,65,58,52,58,60,58,60
10013,Marko Johansson,66,GK,,,,Sweden,Halmstads BK,silver non-rare,,,,,,,,,,,,,,
10014,Marvin Johnson,66,LB,LWB,LM,,England,Sheffield Wed,silver non-rare,62,65,65,64,64,63,65,65,62,61,64,65,64,65
10015,Johnston,66,RWB,RB,,,Scotland,SK Sturm Graz,silver non-rare,51,58,58,55,57,58,60,60,60,60,64,64,64,64
10016,Derrick Jones,66,CDM,CB,CM,,United States,Charlotte FC,silver rare,61,59,59,61,61,62,61,61,65,66,63,63,63,63
10017,Lloyd Jones,66,CB,,,,England,Charlton Ath,silver non-rare,44,41,41,41,42,48,44,44,60,66,59,57,59,57
10018,Edisson Jordanov,66,RB,RWB,,,Bulgaria,KVC Westerlo,silver non-rare,58,64,64,62,63,63,64,64,64,60,64,65,64,65
10019,Marcelo Jorquera,66,LB,LWB,LM,,Chile,Cobresal,sudamericana,54,60,60,57,59,60,62,62,62,62,64,65,64,65
10020,Jakub Jugas,66,CB,,,,Czech Republic,Cracovia,silver non-rare,53,51,51,51,52,55,52,52,61,66,61,59,61,59
10021,Saeed Juma,66,RB,RWB,,,United Arab Emirates,Al Ain FC,silver non-rare,54,55,55,54,54,56,58,58,62,64,64,63,64,63
10022,Samuel Jumpe Soares,66,GK,,,,Portugal,SL Benfica,silver rare,,,,,,,,,,,,,,
10023,Leonel Justiniano,66,CDM,RM,CM,,Bolivia,Bolivar,libertadores_b,57,58,58,57,58,61,59,59,65,64,65,65,65,65
10024,Manuel Justo Roman,66,ST,RM,CF,,Spain,Racing de Ferrol,silver non-rare,66,66,66,66,65,60,65,65,47,42,49,51,49,51
10025,Lukas Jutkiewicz,66,ST,CF,,,England,Birmingham City,silver non-rare,66,61,61,63,62,58,60,60,51,53,47,48,47,48
10026,Elvis Kabashi,66,CM,CAM,,,Albania,Reggiana,silver non-rare,59,63,63,63,66,66,64,64,63,59,60,62,60,62
10027,Chris Kablan,66,LB,RB,LWB,,Switzerland,Lausanne,silver non-rare,59,62,62,60,60,59,62,62,61,63,64,64,64,64
